time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.02960024991326389,-0.020851561661291033,11.33938406400056,6.258077966481425,6.261488221664843,0.0,0.08922140101462124,-0.08336256403364492,1.9650689276537383,-0.03782562396850344,-0.06943384196564767,0.0,406.739378703235,405.6021514803188,404.3619902084531,404.26682580152624
1.2600000000000007,0.0354622321882997,-0.026432224712104973,11.462300119588129,6.255447753617583,6.257900392813573,0.0,0.10659962811096828,-0.10292130463666692,2.1318181238904845,-0.05992454772412317,-0.045360431548752564,0.0,460.2166509636014,462.115463045445,462.51347417776304,460.76867929577907
1.3200000000000007,0.04237541444962635,-0.03317703279711374,11.59259536653463,6.251881605846833,6.254941387077441,0.0,0.12411528936985147,-0.12225549520574455,2.211186333426325,-0.05847619809329024,-0.05871176813412231,0.0,436.0261632865156,434.90774721895065,434.3207278118503,434.4396064653778
1.3800000000000008,0.05045502929850005,-0.041210638243235266,11.729500557313893,6.249377424446511,6.25163199232966,0.0,0.14556512467290034,-0.1458339476753524,2.352016496419286,-0.020367147807813527,-0.048857974093053494,0.0,453.84254934346745,454.6307174923738,453.34177904319716,456.39221690846784
1.4400000000000008,0.05995502824199672,-0.050775211297475316,11.876881673359156,6.247770122073913,6.249841925105979,0.0,0.17134794749935392,-0.17313130391935946,2.5602264799108263,-0.04446924746491057,-0.006643747350269879,0.0,473.177386067001,476.41540617116067,476.88307944231167,475.0383365463816
1.5000000000000009,0.07083593919089892,-0.061809251627417926,12.030816241869985,6.2451313022233865,6.2502939939548945,0.0,0.19133684198144166,-0.1949051051481746,2.570889852377228,-0.04302028691228427,0.02665279427537836,0.0,413.2705972283602,416.1950555670109,414.0831134665051,414.2093100522031
1.560000000000001,0.08299428958635524,-0.07430541986053833,12.188208991591202,6.24282981721262,6.2518961889553,0.0,0.21376810266012689,-0.22187453475483354,2.6752877487633064,-0.030369499089662553,0.026803956532458217,0.0,445.1017227101344,445.1142495314794,444.27069837307954,445.3059860480267
1.620000000000001,0.09643221736573221,-0.08842219052699522,12.350808971114084,6.241018429394497,6.253214549288909,0.0,0.23401137306568306,-0.24885575140473845,2.7445405647484815,-0.02983285632287322,0.009941750153700852,0.0,435.0342839306038,433.62010076930807,434.3023814672834,434.3470728085147
1.680000000000001,0.11123844118168613,-0.10444404194097512,12.523473295732916,6.239835297088987,6.254061455665791,0.0,0.25941550301963334,-0.2853602647404642,3.0102642977186,-0.004739663604839163,0.021372751219279514,0.0,493.65314472649055,494.49577908911647,492.5558004145047,494.4080389370624
1.740000000000001,0.127445108407726,-0.12253219859813587,12.7086629555698,6.239157615801023,6.255348385713631,0.0,0.28065226066854937,-0.3176091981215235,3.162312474839794,-0.02952274523476128,0.02160055310539206,0.0,461.6343165833067,461.65227577266836,463.1685849288158,461.21542028817333
1.8000000000000012,0.14496969093499323,-0.142693107120627,12.905608267230907,6.237802507378861,6.256237450011543,0.0,0.3033388866937165,-0.35458054428939395,3.4018375274070585,-0.011437029459661801,-0.004366822455574201,0.0,489.0529769642468,487.1148764580342,488.19190240974467,489.5395041190905
1.8600000000000012,0.16374796522009394,-0.1649471849857155,13.113523857386987,6.236972929794026,6.25630457070144,0.0,0.32260016523731455,-0.38728604959907764,3.5282889621001403,-0.019093134838500527,0.010298200815001983,0.0,455.6633347491281,456.8342164903796,456.9398830316215,456.32923175537326
1.9200000000000013,0.1836009523410052,-0.18905231251696938,13.326198761748145,6.235606287507274,6.257255220470746,0.0,0.33908756930365425,-0.4163298463030296,3.5607641985745286,-0.03140886981810414,0.025107911474897375,0.0,426.5690046845847,427.8318038792153,428.4437956691214,427.39527526082213
1.9800000000000013,0.2045357181232102,-0.21514014292906128,13.54523304817221,6.233578662547597,6.258680590390799,0.0,0.3585541062550377,-0.45346086609155983,3.73979453353355,-0.03904887760913016,0.020905847486704727,0.0,473.56080355979543,473.2374796865266,473.47658918213966,472.8880232447174
2.0400000000000014,0.226576157820975,-0.24344399084315263,13.773789533340189,6.231095377599596,6.260289150799878,0.0,0.37595717427846215,-0.49023889042993296,3.87827608753218,-0.04653173331380404,0.03657014296394933,0.0,461.2680758996278,462.5036383579648,463.1356095862039,462.5458094724171
2.1000000000000014,0.24949805662119606,-0.2737217457893532,14.005162347972936,6.228461728351277,6.262531868064691,0.0,0.3879274474304506,-0.5192483096862621,3.8342860503940654,-0.03908288828671633,0.038948066941113114,0.0,404.18290648015693,404.39798684071843,404.37547515860933,405.0446759955084
